Date,Indoor Temperature,Indoor Humidity,Outdoor Temperature 1,Outdoor Humidity 1,Outdoor Temperature 2,Outdoor Humidity 2,Outdoor Temperature 3,Outdoor Humidity 3,Outdoor Temperature 4,Outdoor Humidity 4,Outdoor Temperature 5,Outdoor Humidity 5
20.01.2008 09:05,69.2,39,62.4,53,22.6,---,22.4,---,---,---,---,---
20.01.2008 09:10,69.4,39,62.2,53,22.6,---,22.4,---,---,---,---,---
20.01.2008 09:15,69.8,39,62.2,54,22.6,---,22.4,---,---,---,---,---
20.01.2008 09:20,69.8,39,62.6,50,22.6,---,22.4,---,---,---,---,---
20.01.2008 09:25,70.1,39,62.7,51,22.6,---,22.4,---,---,---,---,---
20.01.2008 09:30,70.1,39,62.7,52,---,---,22.4,---,---,---,---,---
20.01.2008 09:35,70.3,39,62.6,52,22.4,---,22.6,---,---,---,---,---
20.01.2008 09:40,70.5,39,62.6,51,22.4,---,23.1,---,---,---,---,---
20.01.2008 09:45,70.3,39,62.4,50,22.4,---,23.5,---,---,---,---,---
20.01.2008 09:50,70.1,39,62.4,50,22.4,---,23.1,---,---,---,---,---
20.01.2008 09:55,69.9,39,62.4,50,22.4,---,23.1,---,---,---,---,---
20.01.2008 10:00,69.8,39,62.2,49,22.4,---,23.1,---,---,---,---,---
20.01.2008 10:05,69.8,38,62.2,49,22.4,---,23.5,---,---,---,---,---
20.01.2008 10:10,69.4,38,62,49,22.4,---,23.1,---,---,---,---,---
20.01.2008 10:15,69.2,38,61.8,49,22.4,---,23.5,---,---,---,---,---
20.01.2008 10:20,69,38,61.8,49,22.4,---,23.5,---,---,---,---,---
20.01.2008 10:25,68.9,38,61.7,49,22.4,---,23.9,---,---,---,---,---
20.01.2008 10:30,68.7,38,61.7,49,22.4,---,24,---,---,---,---,---
20.01.2008 10:35,68.7,39,61.7,48,22.6,---,24,---,---,---,---,---
20.01.2008 10:40,68.7,41,61.7,48,22.6,---,23.9,---,---,---,---,---
20.01.2008 10:45,68.7,42,61.5,47,22.4,---,23.5,---,---,---,---,---
20.01.2008 10:50,68.5,43,61.3,47,22.6,---,23.5,---,---,---,---,---
20.01.2008 10:55,68.5,44,61.3,46,22.6,---,24,---,---,---,---,---
20.01.2008 11:00,68.5,44,61.3,46,22.6,---,23.9,---,---,---,---,---
20.01.2008 11:05,68.3,44,61.3,46,22.6,---,23.7,---,---,---,---,---
20.01.2008 11:10,68.3,45,61.1,46,22.8,---,23.9,---,---,---,---,---
20.01.2008 11:15,68.1,45,61.1,46,23.1,---,24.2,---,---,---,---,---
20.01.2008 11:20,68,45,60.9,46,23.1,---,24,---,---,---,---,---
20.01.2008 11:25,68,45,60.9,45,23.1,---,23.9,---,---,---,---,---
20.01.2008 11:30,68,45,60.9,45,23.1,---,24,---,---,---,---,---
20.01.2008 11:35,67.8,45,60.9,44,23.1,---,23.9,---,---,---,---,---
20.01.2008 11:40,67.6,45,60.9,45,23.1,---,23.9,---,---,---,---,---
20.01.2008 11:45,67.6,45,60.9,44,23.1,---,23.9,---,---,---,---,---
20.01.2008 11:50,67.6,45,60.9,45,23.1,---,24.9,---,---,---,---,---
20.01.2008 11:55,67.6,45,60.9,44,23.5,---,24.9,---,---,---,---,---
20.01.2008 12:00,67.6,45,60.9,44,23.5,---,24.9,---,---,---,---,---
20.01.2008 12:05,67.4,45,60.9,44,23.5,---,25.1,---,---,---,---,---
20.01.2008 12:10,67.4,45,60.8,44,23.5,---,24.4,---,---,---,---,---
20.01.2008 12:15,67.2,45,60.6,44,23.5,---,24.9,---,---,---,---,---
20.01.2008 12:20,67.6,46,60.6,44,23.5,---,25.1,---,---,---,---,---
20.01.2008 12:25,68,45,60.8,46,23.5,---,25.1,---,---,---,---,---
20.01.2008 12:30,68.3,45,60.9,46,23.5,---,25.3,---,---,---,---,---
20.01.2008 12:35,68.7,45,61.5,55,23.5,---,25.3,---,---,---,---,---
20.01.2008 12:40,69,46,62.2,57,23.5,---,24.9,---,---,---,---,---
20.01.2008 12:45,69.4,46,62.6,52,23.7,---,24.9,---,---,---,---,---
20.01.2008 12:50,69.8,46,62.4,50,23.7,---,25.3,---,---,---,---,---
20.01.2008 12:55,70.1,46,62,50,23.7,---,25.5,---,---,---,---,---
20.01.2008 13:00,70.1,47,61.8,50,23.7,---,26.6,---,---,---,---,---
20.01.2008 13:05,70.5,47,61.7,51,23.9,---,27.1,---,---,---,---,---
20.01.2008 13:10,70.8,47,61.8,52,23.9,---,27.5,---,---,---,---,---
20.01.2008 13:15,70.8,48,61.7,51,23.9,---,27.5,---,---,---,---,---
20.01.2008 13:20,71.2,48,61.7,52,23.9,---,26.9,---,---,---,---,---
20.01.2008 13:25,71.2,48,61.7,53,23.9,---,26.7,---,---,---,---,---
20.01.2008 13:30,71.2,48,61.7,50,24.2,---,27.5,---,---,---,---,---
20.01.2008 13:35,71.2,48,61.7,49,24.2,---,27.5,---,---,---,---,---
20.01.2008 13:40,71.2,47,61.7,49,23.9,---,26.7,---,---,---,---,---
20.01.2008 13:45,71,47,61.7,49,23.9,---,27.8,---,---,---,---,---
20.01.2008 13:50,70.8,46,61.7,48,24.2,---,28.2,---,---,---,---,---
20.01.2008 13:55,70.5,45,61.7,48,24.2,---,28.2,---,---,---,---,---
20.01.2008 14:00,70.5,45,61.5,47,23.9,---,26.2,---,---,---,---,---
20.01.2008 14:05,70.1,45,62.4,51,23.9,---,25.5,---,---,---,---,---
20.01.2008 14:10,70.1,45,63.3,61,23.5,---,24.9,---,---,---,---,---
20.01.2008 14:15,69.9,44,67.8,42,23.5,---,24.9,---,---,---,---,---
