Date,Open,High,Low,Close,Volume,Adj Close
2004-06-10,77.39,77.49,76.57,77.49,2975600,37.57
2004-06-09,78.84,78.85,76.78,77.32,4702600,37.48
2004-06-08,78.01,79.04,77.72,79.04,4787200,38.32
2004-06-07,76.15,78.11,76.10,78.01,4903800,37.82
2004-06-04,74.70,76.23,74.52,76.02,5639400,36.85
2004-06-03,73.91,74.04,73.33,73.39,3878000,35.58
2004-06-02,74.55,74.79,73.13,73.90,4700200,35.83
2004-06-01,75.00,75.05,73.78,74.43,4399200,36.08
2004-05-28,76.00,76.16,74.80,75.65,3202800,36.67
2004-05-27,76.00,76.20,75.19,75.87,6067800,36.78
2004-05-26,75.80,76.48,74.90,75.11,4128600,36.41
2004-05-25,73.75,76.11,73.15,75.90,5201000,36.80
2004-05-24,74.50,75.35,73.84,74.56,3945400,36.15
2004-05-21,74.25,74.78,73.55,73.70,3713400,35.73
2004-05-20,74.25,74.73,73.80,74.15,3401800,35.95
2004-05-19,75.40,76.02,74.08,74.21,5139000,35.98
2004-05-18,74.18,74.81,74.01,74.45,3147400,36.09
2004-05-17,74.90,74.90,73.49,73.78,6172400,35.77
2004-05-14,74.70,75.46,74.00,75.20,6433400,36.46
2004-05-13,73.92,75.64,73.76,74.47,7365000,36.10
2004-05-12,72.65,74.03,71.82,74.03,6960200,35.89
2004-05-11,72.25,73.10,72.12,73.06,5773200,35.34
2004-05-10,70.95,72.10,69.50,71.97,7773200,34.81
2004-05-07,72.02,73.05,71.13,71.23,7472200,34.46
2004-05-06,73.70,73.70,72.03,72.65,5712200,35.14
2004-05-05,74.50,74.98,72.28,73.70,4481800,35.65
2004-05-04,73.75,74.55,73.03,73.83,6473000,35.71
2004-05-03,73.40,73.95,72.92,73.45,4965400,35.53
2004-04-30,75.30,75.51,72.53,73.40,6508400,35.51
2004-04-29,75.85,76.76,74.53,74.90,5589200,36.23
2004-04-28,77.15,77.20,75.52,75.85,5113200,36.69
2004-04-27,77.44,77.95,77.05,77.59,3608400,37.53
2004-04-26,77.26,78.10,77.13,77.27,3553000,37.38
2004-04-23,77.71,77.71,76.43,77.26,3747000,37.37
2004-04-22,76.00,78.00,75.41,77.81,5169600,37.64
2004-04-21,76.00,76.60,75.12,76.00,4230600,36.76
2004-04-20,77.71,78.13,75.91,75.91,4276000,36.72
2004-04-19,78.70,78.99,77.00,77.71,4435400,37.59
2004-04-16,78.15,79.30,77.85,79.21,7016800,38.32
2004-04-15,77.25,77.65,76.04,77.49,6651400,37.48
2004-04-14,76.80,77.85,75.69,76.44,9449600,36.98
2004-04-13,80.75,80.75,76.90,77.22,10593000,37.35
2004-04-12,81.05,81.24,80.69,80.82,2618800,39.10
2004-04-08,81.52,81.75,80.20,80.78,3391600,39.08
2004-04-07,81.85,82.60,80.86,81.32,3225400,39.34
2004-04-06,81.52,82.16,81.52,81.77,3943000,39.55
2004-04-05,82.66,83.19,81.19,81.88,5176400,39.61
2004-04-02,84.16,84.39,82.30,82.67,5986600,39.99
2004-04-01,83.30,84.24,82.76,84.16,3569800,40.71
2004-03-31,83.26,83.40,82.36,82.87,4424800,40.09
2004-03-30,83.57,84.07,82.73,83.19,3822000,40.24
2004-03-29,83.60,84.61,83.41,83.99,3700000,40.63
2004-03-26,82.40,83.99,82.05,83.36,3409200,40.32
2004-03-25,81.93,82.63,81.06,82.42,4068200,39.87
2004-03-24,82.79,82.89,80.55,81.15,5942800,39.25
2004-03-23,84.57,84.57,82.70,82.78,5100600,40.04
2004-03-22,85.00,85.00,82.64,83.37,5148200,40.33
2004-03-19,85.75,86.79,85.05,85.19,4417600,41.21
2004-03-18,85.50,86.78,85.01,86.15,5376800,41.67
2004-03-17,85.20,86.39,84.40,85.95,7714800,41.58
2004-03-16,86.01,86.90,84.09,85.04,9835400,41.14
2004-03-15,85.83,85.83,84.10,84.65,4413600,40.95
2004-03-12,84.67,85.91,84.67,85.82,3342400,41.51
2004-03-11,85.28,85.71,83.84,84.07,5188000,40.67
2004-03-10,87.40,87.63,85.17,85.32,4204800,41.27
2004-03-09,88.25,88.43,87.10,87.30,3959800,42.23
2004-03-08,89.45,89.60,88.43,88.50,3255200,42.81
2004-03-05,87.75,89.72,87.65,89.50,5780800,43.29
2004-03-04,87.20,87.90,86.88,87.70,2978600,42.42
2004-03-03,86.65,87.37,86.10,87.25,2352800,42.21
2004-03-02,87.24,87.48,86.66,86.70,4238400,41.94
2004-03-01,86.00,87.57,86.00,87.24,4864200,42.20
2004-02-27,85.08,86.99,85.08,86.71,3128000,41.94
2004-02-26,86.28,86.85,85.46,86.49,2482400,41.84
2004-02-25,84.94,86.44,84.88,86.32,2958200,41.76
2004-02-24,84.85,84.85,83.78,84.68,3904800,40.96
2004-02-23,85.88,86.21,84.71,85.00,3730800,41.12
2004-02-20,86.21,86.39,84.92,85.18,4281200,41.20
2004-02-19,87.67,87.85,86.02,86.14,2946600,41.67
2004-02-18,87.47,88.22,86.86,87.17,3396800,42.17
2004-02-17,87.09,87.94,86.86,87.42,3363400,42.29
2004-02-13,86.10,86.92,85.85,86.29,4025000,41.74
2004-02-12,86.40,86.69,85.60,86.01,4880400,41.61
2004-02-11,82.48,86.99,82.45,86.89,7782000,42.03
2004-02-10,82.57,82.85,81.83,82.09,2484600,39.63
2004-02-09,82.55,83.37,82.10,82.57,2784800,39.86
2004-02-06,80.80,82.47,80.80,82.18,4885200,39.68
2004-02-05,81.70,81.90,80.00,80.38,5036200,38.81
2004-02-04,83.36,83.36,81.59,81.60,4558000,39.40
2004-02-03,82.60,83.40,82.00,83.36,3661000,40.25
2004-02-02,82.26,83.35,81.88,82.50,4153800,39.83
2004-01-30,81.84,82.56,81.45,82.10,4011000,39.64
2004-01-29,82.00,82.75,80.52,81.84,7360000,39.51
2004-01-28,85.40,85.80,81.35,81.55,5661400,39.37
2004-01-27,85.56,85.83,84.81,85.30,4248200,41.18
2004-01-26,84.50,85.96,84.25,85.86,4315600,41.45
2004-01-23,83.95,84.90,83.90,84.63,5132000,40.86
2004-01-22,84.95,85.15,83.68,83.81,5087400,40.46
2004-01-21,83.80,84.97,83.50,84.97,5567400,41.02
2004-01-20,84.00,84.19,83.20,83.79,3608800,40.45
2004-01-16,83.00,84.13,82.90,83.85,5595200,40.48
2004-01-15,80.80,83.39,80.74,82.77,9136800,39.96
2004-01-14,79.60,80.37,79.31,80.37,4106200,38.80
2004-01-13,80.27,80.47,78.82,79.58,5234200,38.42
2004-01-12,79.52,80.28,79.16,80.28,3876600,38.76
2004-01-09,79.40,80.37,78.75,79.52,4145000,38.39
2004-01-08,79.50,79.97,79.12,79.86,4164200,38.56
2004-01-07,78.00,79.45,78.00,79.45,5428600,38.36
2004-01-06,77.75,78.59,77.75,78.10,5562400,37.71
2004-01-05,77.80,78.30,77.24,78.27,6150800,37.79
2004-01-02,77.70,77.96,76.93,77.22,3399600,37.28
2003-12-31,77.18,77.70,77.04,77.22,2980200,37.28
2003-12-30,76.39,77.30,76.30,77.24,3348400,37.29
2003-12-29,75.38,76.35,75.38,76.35,2772200,36.86
2003-12-26,75.13,75.73,75.13,75.20,714200,36.31
2003-12-24,75.34,75.55,74.91,75.05,1239000,36.23
2003-12-23,74.88,75.70,74.55,75.69,4852800,36.54
2003-12-22,73.95,75.00,73.83,75.00,5874600,36.21
2003-12-19,73.94,74.00,73.45,74.00,4545200,35.73
2003-12-18,72.75,74.00,72.50,73.69,7261200,35.58
2003-12-17,74.30,74.44,72.88,73.39,6866400,35.43
2003-12-16,73.60,74.56,72.71,74.56,8346800,36.00
2003-12-15,73.05,73.09,72.40,72.40,4605400,34.95
2003-12-12,72.18,72.70,72.05,72.42,3090600,34.96
2003-12-11,71.55,72.70,71.51,72.10,3724800,34.81
2003-12-10,71.98,72.55,70.83,71.39,3901600,34.47
2003-12-09,73.60,73.69,71.32,71.84,4943600,34.68
2003-12-08,71.40,72.23,71.30,72.16,4465800,34.84
2003-12-05,72.55,72.62,71.34,71.59,3353600,34.56
2003-12-04,72.70,73.35,72.16,72.54,3209200,35.02
2003-12-03,72.89,73.71,72.67,72.90,4323600,35.20
2003-12-02,72.50,73.18,72.45,72.70,5591400,35.10
2003-12-01,70.71,72.96,70.50,72.75,16693200,35.12
2003-11-28,72.50,72.81,72.05,72.21,1873400,34.86
2003-11-26,72.75,73.05,71.80,72.42,3986800,34.96
2003-11-25,73.40,73.62,72.23,72.57,7520800,35.04
2003-11-24,73.45,73.85,72.68,73.61,4498400,35.54
2003-11-21,71.40,73.18,71.40,72.90,3148600,35.20
2003-11-20,73.40,73.49,72.25,72.34,3497600,34.92
2003-11-19,72.40,73.56,72.35,73.39,4059000,35.43
2003-11-18,73.46,73.67,72.43,72.62,5122000,35.06
2003-11-17,72.75,73.49,72.43,73.46,4491400,35.47
2003-11-14,74.58,74.95,72.60,72.75,7616800,35.12
2003-11-13,74.06,74.80,73.62,74.58,4415200,36.01
2003-11-12,73.64,74.20,73.20,74.05,4118400,35.75
2003-11-11,73.68,73.79,73.17,73.64,4914600,35.49
2003-11-10,74.37,74.37,73.00,73.67,3593600,35.51
2003-11-07,74.56,74.93,73.44,74.37,5066400,35.85
2003-11-06,74.25,74.56,73.50,74.56,6842800,35.94
2003-11-05,74.31,74.31,72.74,74.06,5264400,35.70
2003-11-04,74.05,74.80,73.05,74.30,6983200,35.81
2003-11-03,72.40,74.25,72.40,74.05,12129600,35.69
2003-10-31,70.35,72.64,70.35,72.00,14119400,34.70
2003-10-30,70.42,71.03,70.16,70.35,5889600,33.91
2003-10-29,70.96,71.25,70.10,70.20,6041600,33.84
2003-10-28,69.85,70.90,69.70,70.90,8109400,34.17
2003-10-27,68.49,69.86,68.49,69.14,4272000,33.33
2003-10-24,68.86,68.94,67.80,68.49,4219000,33.01
2003-10-23,68.56,69.33,67.92,68.86,6033000,33.19
2003-10-22,68.62,69.60,68.43,68.61,4493000,33.07
2003-10-21,69.25,70.71,68.55,69.69,4779600,33.59
2003-10-20,70.03,70.06,69.05,69.25,5361800,33.38
2003-10-17,71.00,71.05,69.88,70.04,4680200,33.76
2003-10-16,71.00,71.36,70.62,71.25,4307200,34.34
2003-10-15,71.68,71.76,70.76,71.03,4530200,34.24
2003-10-14,72.21,72.21,70.91,71.68,4672200,34.55
2003-10-13,71.02,72.34,71.02,72.21,3326200,34.81
2003-10-10,70.95,71.42,70.86,71.02,2353800,34.23
2003-10-09,71.39,72.26,70.96,71.14,4110600,34.29
2003-10-08,71.77,71.77,70.95,71.39,3700400,34.41
2003-10-07,71.23,71.97,69.66,71.77,5299400,34.59
2003-10-06,70.30,71.36,70.19,71.23,3383800,34.33
2003-10-03,70.14,71.10,70.02,70.35,5176400,33.91
2003-10-02,70.60,70.95,69.57,69.87,4908400,33.68
2003-10-01,69.30,70.64,69.30,70.60,6574800,34.03
2003-09-30,68.90,69.51,67.49,69.08,7401800,33.30
2003-09-29,68.45,69.00,68.10,68.90,4359200,33.21
2003-09-26,68.83,68.83,67.80,68.34,4775200,32.94
2003-09-25,69.21,69.63,68.08,68.81,6684800,33.17
2003-09-24,70.60,70.85,68.91,69.21,8448800,33.36
2003-09-23,69.25,71.86,69.13,70.90,15308600,34.17
2003-09-22,69.35,70.63,69.35,70.21,5946000,33.84
2003-09-19,70.85,70.94,69.98,70.65,3881200,34.05
2003-09-18,69.95,70.97,68.92,70.85,8506200,34.15
2003-09-17,69.37,70.24,69.05,69.25,5618000,33.38
2003-09-16,67.91,69.36,67.91,69.33,4063800,33.42
2003-09-15,68.14,68.57,67.67,67.91,3015400,32.73
2003-09-12,67.35,68.24,65.90,68.13,4276000,32.84
2003-09-11,66.65,67.79,66.46,67.35,3763400,32.46
2003-09-10,68.37,68.37,66.29,66.46,4816200,32.03
2003-09-09,68.09,68.67,67.61,68.36,3951800,32.95
2003-09-08,67.90,68.67,67.00,68.08,5349000,32.81
2003-09-05,67.69,68.54,66.27,67.46,6188200,32.52
2003-09-04,67.40,67.85,66.69,67.69,4875000,32.63
2003-09-03,67.40,67.50,66.70,67.40,5812000,32.49
2003-09-02,65.89,67.40,65.62,67.40,5503800,32.49
2003-08-29,65.31,65.80,64.00,65.73,2941000,31.68
2003-08-28,64.35,65.39,64.02,65.31,3001600,31.48
2003-08-27,64.29,64.63,63.82,64.30,3455400,30.99
2003-08-26,63.63,64.55,62.91,64.54,4427600,31.11
2003-08-25,64.07,64.20,63.27,63.63,3621000,30.67
2003-08-22,65.90,66.05,64.31,64.41,3290200,31.05
2003-08-21,65.50,65.90,64.65,65.15,3859800,31.40
2003-08-20,64.68,65.46,64.46,65.16,3203600,31.41
2003-08-19,64.90,65.28,64.02,64.68,4680600,31.18
2003-08-18,65.00,65.21,64.55,64.90,3721600,31.28
2003-08-15,65.39,65.43,64.62,65.04,1626400,31.35
2003-08-14,64.30,65.40,64.21,65.39,4147200,31.52
2003-08-13,65.40,65.63,64.04,64.34,6005200,31.01
2003-08-12,63.65,65.54,63.65,65.52,5516800,31.52
2003-08-11,63.83,64.00,62.67,63.65,4159400,30.62
2003-08-08,63.75,64.48,63.56,63.82,4617600,30.71
2003-08-07,62.66,63.83,62.50,63.55,7026000,30.58
2003-08-06,61.95,63.20,61.83,62.65,10102200,30.14
2003-08-05,61.04,62.44,60.65,60.80,6990200,29.25
2003-08-04,60.02,61.85,60.02,61.04,8478800,29.37
2003-08-01,62.73,62.98,61.03,61.10,9266200,29.40
2003-07-31,64.25,65.02,63.22,63.27,6561200,30.44
2003-07-30,63.40,65.09,63.16,63.50,8216200,30.55
2003-07-29,63.50,63.93,62.75,62.96,4855800,30.29
2003-07-28,63.80,63.80,62.86,63.28,3675600,30.45
2003-07-25,63.18,63.66,62.66,63.53,6078000,30.57
2003-07-24,63.70,64.40,63.11,63.18,6691000,30.40
2003-07-23,64.00,64.27,63.37,63.70,8001200,30.65
2003-07-22,65.45,65.65,63.10,63.70,12612400,30.65
2003-07-21,65.18,65.88,63.68,64.50,4632000,31.03
2003-07-18,64.04,65.71,63.65,65.18,5235400,31.36
2003-07-17,65.84,65.90,63.49,64.04,7840200,30.81
2003-07-16,66.50,66.79,65.36,66.34,4794800,31.92
2003-07-15,68.10,68.28,65.87,66.50,8847600,31.99
2003-07-14,67.45,68.88,67.10,67.34,5639200,32.40
2003-07-11,67.35,67.73,66.75,67.44,4099000,32.45
2003-07-10,68.68,68.68,66.37,66.94,4302000,32.21
2003-07-09,68.91,69.46,68.28,68.68,4518200,33.04
2003-07-08,68.25,69.34,68.09,68.93,6183200,33.16
2003-07-07,66.00,68.70,66.00,68.15,8265200,32.79
2003-07-03,67.00,67.03,65.80,66.00,3761800,31.75
2003-07-02,67.73,67.76,66.10,67.00,6914600,32.24
2003-07-01,65.02,67.73,65.02,67.73,8660800,32.59
2003-06-30,66.12,66.98,65.31,66.48,6850000,31.98
2003-06-27,67.77,67.77,65.41,65.47,7119400,31.50
2003-06-26,69.00,69.50,66.50,67.77,11577200,32.61
2003-06-25,68.96,71.32,68.96,69.48,6018000,33.43
2003-06-24,69.15,70.45,68.74,70.24,6284800,33.79
2003-06-23,70.60,70.60,68.14,69.00,9728400,33.20
2003-06-20,70.60,71.94,70.36,70.60,7884400,33.97
2003-06-19,74.70,75.30,70.89,71.02,13292200,34.17
2003-06-18,75.40,75.40,73.13,73.99,6053000,35.60
2003-06-17,75.80,76.25,74.82,75.39,4355200,36.27
2003-06-16,73.99,75.88,73.91,75.80,4294800,36.47
2003-06-13,74.66,74.66,72.83,73.43,2774000,35.33
2003-06-12,74.01,74.85,73.42,74.41,3322600,35.80
2003-06-11,72.66,74.71,72.37,74.00,4533000,35.60
2003-06-10,72.34,72.87,72.05,72.66,4968800,34.96
2003-06-09,73.60,73.85,72.19,72.32,4294400,34.79
2003-06-06,74.98,75.88,74.27,74.53,5813800,35.86
2003-06-05,73.73,74.76,73.07,74.05,5853000,35.63
2003-06-04,71.89,74.03,71.89,73.73,4620200,35.47
2003-06-03,71.63,72.63,71.33,71.84,4706600,34.56
2003-06-02,72.25,73.56,72.05,72.56,6015800,34.91
2003-05-30,71.85,72.50,71.48,71.63,5719800,34.46
2003-05-29,71.72,73.17,70.86,72.01,6762200,34.65
2003-05-28,70.31,71.86,70.31,71.72,6003000,34.51
2003-05-27,68.56,70.52,67.25,70.30,7034400,33.82
2003-05-23,67.92,68.60,67.78,68.56,3836800,32.99
2003-05-22,68.20,68.47,67.10,67.92,5400400,32.68
2003-05-21,66.15,68.09,65.95,68.00,8593400,32.72
2003-05-20,66.00,66.63,65.07,66.04,3743000,31.77
2003-05-19,66.80,66.94,65.60,65.78,3643400,31.65
2003-05-16,66.73,67.57,66.73,67.29,3810400,32.37
2003-05-15,66.30,67.43,65.20,67.37,4756800,32.41
2003-05-14,65.89,66.55,65.60,65.85,4151800,31.68
2003-05-13,66.58,66.91,65.73,65.89,4635200,31.70
2003-05-12,65.24,67.42,64.63,66.70,6364800,32.03
2003-05-09,64.35,65.31,64.20,65.23,3693200,31.33
2003-05-08,64.85,65.32,63.88,64.24,4612000,30.85
2003-05-07,65.01,65.68,63.87,65.32,4247000,31.37
2003-05-06,64.78,65.71,64.45,65.01,4981000,31.22
2003-05-05,64.54,65.30,63.68,64.78,4375800,31.11
2003-05-02,63.18,64.90,62.83,64.54,5154200,31.00
2003-05-01,62.55,63.28,62.00,63.18,5500800,30.34
2003-04-30,63.98,63.98,62.16,62.97,6353200,30.24
2003-04-29,64.26,65.50,62.28,63.30,7410400,30.40
2003-04-28,64.10,64.38,63.13,64.18,4575000,30.82
2003-04-25,64.58,64.70,63.42,63.66,3915800,30.57
2003-04-24,65.27,65.27,64.01,64.58,3799400,31.01
2003-04-23,65.73,66.20,64.88,65.27,5369000,31.35
2003-04-22,63.20,65.80,62.19,65.72,6102800,31.56
2003-04-21,63.79,64.00,63.07,63.20,3144200,30.35
2003-04-17,62.75,63.90,62.66,63.79,3430200,30.64
2003-04-16,63.04,63.90,62.51,62.75,5612600,30.14
2003-04-15,62.03,63.27,60.99,63.04,4782200,30.28
2003-04-14,59.99,62.09,59.25,62.03,5480400,29.79
2003-04-11,60.60,61.07,59.30,59.99,4008200,28.81
2003-04-10,60.15,60.48,59.62,60.16,4122200,28.89
2003-04-09,60.87,61.82,59.95,59.95,4080200,28.79
2003-04-08,61.79,61.81,60.50,60.87,5366800,29.23
2003-04-07,63.40,63.80,61.65,61.78,5392200,29.67
2003-04-04,61.80,62.57,61.65,62.01,4846200,29.78
2003-04-03,60.93,62.24,60.14,61.80,6497800,29.68
2003-04-02,61.25,61.77,60.80,60.93,7234600,29.26
2003-04-01,57.76,59.85,57.71,59.62,7120200,28.63
2003-03-31,58.10,58.61,57.60,57.75,4794400,27.73
2003-03-28,59.81,60.00,59.05,59.30,3467800,28.48
2003-03-27,59.83,60.10,59.15,59.81,5991000,28.72
2003-03-26,59.35,60.07,58.91,59.83,5012800,28.73
2003-03-25,58.60,59.75,58.30,59.35,6014600,28.50
2003-03-24,57.98,58.63,57.77,58.40,5021800,28.05
2003-03-21,59.52,60.05,58.95,59.55,9521600,28.60
2003-03-20,59.32,59.87,58.25,59.53,7768200,28.59
2003-03-19,58.50,60.08,58.21,59.69,7639600,28.67
2003-03-18,58.67,58.74,57.80,58.50,6013000,28.09
2003-03-17,56.41,58.90,55.93,58.67,6451400,28.18
2003-03-14,55.94,56.79,55.39,56.41,5689600,27.09
2003-03-13,52.43,55.94,52.32,55.94,6488400,26.87
2003-03-12,51.80,52.45,50.60,52.43,5727200,25.18
2003-03-11,52.62,53.20,51.65,51.80,3692600,24.88
2003-03-10,53.50,53.51,52.56,52.62,4045800,25.27
2003-03-07,52.65,54.17,51.49,53.99,4861800,25.93
2003-03-06,53.20,53.34,52.38,52.65,4035000,25.29
2003-03-05,53.12,53.84,52.96,53.42,4824800,25.66
2003-03-04,54.05,54.05,52.87,52.94,5264200,25.42
2003-03-03,55.37,56.19,54.07,54.18,5415600,26.02
2003-02-28,54.53,55.61,54.50,55.37,5427400,26.59
2003-02-27,53.03,54.45,53.00,54.28,5404200,26.07
2003-02-26,52.79,53.13,52.11,53.03,5441400,25.47
2003-02-25,51.96,52.85,51.10,52.79,4792600,25.35
2003-02-24,53.86,53.86,52.05,52.28,3775200,25.11
2003-02-21,53.15,54.19,52.40,53.85,4080400,25.86
2003-02-20,53.35,53.53,52.72,52.90,2822000,25.41
2003-02-19,52.90,53.27,52.55,53.20,3374000,25.55
2003-02-18,51.95,53.45,51.95,52.90,4397400,25.41
2003-02-14,50.85,51.60,50.70,51.59,5093200,24.78
2003-02-13,50.61,51.20,50.15,50.84,4186400,24.42
2003-02-12,51.51,52.04,50.37,50.37,3679000,24.19
2003-02-11,52.00,52.40,51.18,51.50,3891400,24.68
2003-02-10,51.41,51.94,50.70,51.50,4302200,24.68
2003-02-07,52.16,53.10,51.19,51.40,3965000,24.63
2003-02-06,53.07,53.08,52.00,52.16,4734600,24.99
2003-02-05,53.46,54.57,52.95,53.07,5153400,25.43
2003-02-04,55.37,55.37,52.95,53.45,5756600,25.61
2003-02-03,54.60,55.74,54.60,55.36,3049800,26.52
2003-01-31,53.50,54.85,53.30,54.53,4121200,26.13
2003-01-30,55.16,55.50,53.70,53.78,4040800,25.77
2003-01-29,54.25,55.75,53.33,55.15,4847600,26.42
2003-01-28,54.20,55.06,53.55,54.80,3820600,26.26
2003-01-27,54.07,54.98,53.42,54.05,5126800,25.90
2003-01-24,55.78,55.78,53.42,54.06,4451400,25.90
2003-01-23,55.60,56.07,54.71,55.77,4398000,26.72
2003-01-22,55.66,56.39,54.90,55.00,5180000,26.35
2003-01-21,57.50,57.75,55.65,55.65,4757200,26.66
2003-01-17,58.23,58.35,56.98,57.37,3644400,27.49
2003-01-16,58.51,59.11,58.01,58.22,3350400,27.90
2003-01-15,60.47,60.50,57.93,58.51,5787800,28.03
2003-01-14,60.27,60.47,59.48,60.46,4002800,28.97
2003-01-13,60.00,60.75,59.75,60.26,7111200,28.87
2003-01-10,57.15,59.75,57.00,59.36,7064400,28.44
2003-01-09,56.90,58.40,56.84,58.35,3876400,27.96
2003-01-08,56.40,57.25,55.90,56.12,3706400,26.89
2003-01-07,57.46,57.90,56.62,57.03,3310400,27.33
2003-01-06,55.81,58.18,55.81,57.45,5086800,27.53
2003-01-03,54.94,55.91,54.70,55.80,4998000,26.74
2003-01-02,54.00,55.10,53.22,54.94,7066800,26.32
2002-12-31,53.85,54.03,53.02,53.29,4214400,25.53
2002-12-30,54.35,54.43,53.43,53.81,4004400,25.78
2002-12-27,55.40,55.67,54.00,54.17,3247800,25.95
2002-12-26,55.50,56.58,55.50,55.78,2562600,26.73
2002-12-24,55.96,55.96,55.10,55.40,1379000,26.54
2002-12-23,56.10,56.48,55.77,55.95,3174600,26.81
2002-12-20,56.00,56.40,55.72,56.35,7183400,27.00
2002-12-19,55.96,57.05,54.24,55.08,7096000,26.39
2002-12-18,56.75,57.15,55.33,55.96,4614800,26.81
2002-12-17,55.97,57.30,55.96,56.76,3871200,27.20
2002-12-16,54.42,56.83,54.42,56.66,5796600,27.15
2002-12-13,54.74,55.03,53.90,54.41,3481000,26.07
2002-12-12,54.80,55.11,54.10,54.73,5395000,26.22
2002-12-11,55.71,56.00,54.02,54.42,7196200,26.07
2002-12-10,54.80,55.85,54.67,55.70,5289600,26.69
2002-12-09,56.35,56.40,54.50,54.79,4235600,26.25
2002-12-06,54.99,56.99,54.51,56.72,7657600,27.18
2002-12-05,57.42,57.42,55.34,55.88,6165000,26.77
2002-12-04,59.39,59.39,57.11,57.41,6666000,27.51
2002-12-03,59.50,60.29,59.12,59.39,4120000,28.46
2002-12-02,61.05,62.14,59.45,60.25,8532200,28.87
2002-11-29,62.37,62.50,61.39,61.40,1580200,29.42
2002-11-27,60.50,63.06,60.45,62.62,5017400,30.00
2002-11-26,61.21,61.21,59.66,59.70,5117200,28.60
2002-11-25,61.00,62.42,60.92,61.20,7834200,29.32
2002-11-22,63.21,63.49,62.08,62.25,6553200,29.83
2002-11-21,60.80,64.14,60.73,63.20,10854800,30.28
2002-11-20,57.66,60.16,57.50,60.16,5415200,28.82
2002-11-19,57.15,58.45,56.51,57.65,3369800,27.62
2002-11-18,58.07,58.39,57.13,57.14,3714400,27.38
2002-11-15,56.75,58.04,56.30,57.86,4346200,27.72
2002-11-14,54.45,56.90,54.45,56.74,4903200,27.19
2002-11-13,54.47,55.10,53.53,54.44,3754800,26.08
2002-11-12,54.41,55.63,53.85,54.46,3870600,26.05
2002-11-11,54.51,54.99,53.65,54.30,3274200,25.97
2002-11-08,56.10,56.58,54.48,54.50,4123800,26.07
2002-11-07,57.16,57.35,56.09,56.24,3835400,26.90
2002-11-06,57.09,58.34,56.16,57.80,5913800,27.65
2002-11-05,56.21,57.34,56.05,56.95,3560000,27.24
2002-11-04,55.75,57.98,55.65,56.46,5559800,27.01
2002-11-01,53.00,54.98,52.66,54.57,4864600,26.10
2002-10-31,54.60,54.83,53.06,53.27,6672200,25.48
2002-10-30,55.17,55.78,54.40,55.16,4343200,26.39
2002-10-29,55.87,56.16,54.38,55.29,5610400,26.45
2002-10-28,57.25,57.78,55.84,56.12,4767800,26.84
2002-10-25,54.54,56.79,54.00,56.48,4229400,27.02
2002-10-24,56.75,57.04,54.35,54.64,5003400,26.14
2002-10-23,55.20,56.74,53.87,56.57,5262000,27.06
2002-10-22,56.75,56.91,55.20,55.49,7710400,26.54
2002-10-21,55.00,58.49,54.42,58.30,7322400,27.89
2002-10-18,54.85,55.50,54.36,55.06,5810600,26.34
2002-10-17,54.49,55.74,54.49,55.34,6007200,26.47
2002-10-16,53.00,53.70,52.05,52.58,5587200,25.15
2002-10-15,53.25,54.38,52.26,53.77,8485200,25.72
2002-10-14,47.90,50.06,47.42,49.57,5189200,23.71
2002-10-11,46.40,48.99,46.30,47.89,6717200,22.91
2002-10-10,42.96,45.12,42.47,44.84,7229000,21.45
2002-10-09,44.08,44.30,42.66,42.95,7337800,20.54
2002-10-08,43.20,45.75,42.92,45.03,6223400,21.54
2002-10-07,44.92,44.92,42.59,42.59,6937400,20.37
2002-10-04,46.33,46.84,44.50,44.91,6468400,21.48
2002-10-03,49.14,49.14,45.99,46.14,8422600,22.07
2002-10-02,50.45,50.95,49.06,49.14,5137800,23.51
2002-10-01,50.00,51.42,48.46,50.89,5200800,24.34
2002-09-30,48.70,49.85,47.56,49.05,6296600,23.46
2002-09-27,49.80,51.24,49.09,49.13,3895200,23.50
2002-09-26,50.15,51.00,49.62,50.49,5694400,24.15
2002-09-25,48.83,50.16,47.47,49.88,6344200,23.86
2002-09-24,47.00,49.70,47.00,47.74,9180800,22.84
2002-09-23,49.15,49.16,47.20,47.99,7759800,22.96
2002-09-20,51.20,51.57,49.56,49.69,7031400,23.77
2002-09-19,51.70,51.77,50.17,50.68,7190800,24.24
2002-09-18,52.25,53.40,52.00,52.79,5406400,25.25
2002-09-17,56.15,56.20,53.45,53.55,4598800,25.62
2002-09-16,54.94,55.75,54.78,55.67,2922600,26.63
2002-09-13,54.85,55.74,54.26,54.94,4252800,26.28
2002-09-12,55.03,55.95,54.90,55.40,6402600,26.50
2002-09-11,56.89,57.29,55.00,55.03,2810600,26.32
2002-09-10,56.76,56.85,55.67,55.95,3404400,26.76
2002-09-09,53.85,57.22,53.10,56.75,5730200,27.15
2002-09-06,54.90,55.11,53.96,54.15,3662600,25.90
2002-09-05,53.50,54.35,52.76,53.66,6851400,25.67
2002-09-04,53.12,55.08,52.50,54.82,6414800,26.22
2002-09-03,55.65,55.84,53.12,53.12,7046000,25.41
2002-08-30,56.92,58.38,56.55,57.01,3419000,27.27
2002-08-29,55.30,57.24,55.19,56.92,3819400,27.23
2002-08-28,57.35,57.45,55.81,56.22,4142600,26.89
